sequence_id,order_id,order_type,item_id,item_quantity,order_arrival,source_order_id
651,2598,1,184,4,184,DO_0000408914
652,2599,1,338,24,184,DO_0000408916
653,2601,1,3814,2,184,DO_0000408918
654,2603,1,170,48,184,DO_0000408920
655,2603,1,170,24,184,DO_0000408920
656,2609,1,3814,2,184,DO_0000408927
657,2614,1,361,48,184,DO_0000408934
658,2615,1,415,12,184,DO_0000408937
659,2617,1,94,24,184,DO_0000408939
660,2618,1,170,48,184,DO_0000408940
661,2618,1,170,24,184,DO_0000408940
662,2619,1,260,24,184,DO_0000408941
663,2627,1,250,24,184,DO_0000408952
664,2638,1,180,24,184,DO_0000408967
665,2638,1,180,48,184,DO_0000408967
666,2639,1,3897,24,184,DO_0000408968
667,2640,1,32,48,184,DO_0000408969
668,2652,1,3866,24,184,DO_0000408985
669,2655,1,361,48,184,DO_0000408989
670,2656,1,180,24,184,DO_0000408991
671,2656,1,180,48,184,DO_0000408991
672,2657,1,306,24,184,DO_0000408992
673,2658,1,32,48,184,DO_0000408993
674,2535,1,94,24,185,DO_0000408837
675,2540,1,358,24,185,DO_0000408842
676,2541,1,3069,12,185,DO_0000408843
677,2545,1,349,72,185,DO_0000408848
678,2546,1,13,1,185,DO_0000408849
679,2547,1,3867,48,185,DO_0000408850
680,2548,1,135,24,185,DO_0000408851
681,2549,1,157,24,185,DO_0000408852
682,2557,1,3867,48,185,DO_0000408860
683,2558,1,3886,48,185,DO_0000408861
684,2559,1,3886,48,185,DO_0000408862
685,2566,1,349,72,185,DO_0000408871
686,2569,1,38,6,185,DO_0000408875
687,2604,1,294,24,185,DO_0000408921
688,2605,1,3150,12,185,DO_0000408922
689,2606,1,349,72,185,DO_0000408924
690,2607,1,3815,1,185,DO_0000408925
691,2608,1,26,24,185,DO_0000408926
692,2610,1,123,48,185,DO_0000408929
693,2611,1,70,24,185,DO_0000408930
694,2612,1,180,48,185,DO_0000408931
695,2612,1,180,24,185,DO_0000408931
696,2613,1,283,24,185,DO_0000408932
697,2622,1,123,48,185,DO_0000408944
698,2628,1,180,48,185,DO_0000408953
699,2628,1,180,24,185,DO_0000408953
700,2629,1,257,24,185,DO_0000408954
701,2632,1,33,24,185,DO_0000408958
702,2633,1,166,24,185,DO_0000408959
703,2634,1,407,24,185,DO_0000408962
704,2635,1,180,48,185,DO_0000408963
705,2635,1,180,24,185,DO_0000408963
706,2636,1,3897,24,185,DO_0000408964
707,2646,1,170,24,185,DO_0000408977
708,2648,1,3093,12,185,DO_0000408979
709,2650,1,41,24,185,DO_0000408982
710,2651,1,184,4,185,DO_0000408983
711,2662,1,66,24,185,DO_0000408999
712,2536,1,3886,48,186,DO_0000408838
713,2550,1,3886,48,186,DO_0000408853
714,2556,1,3867,24,186,DO_0000408859
715,2560,1,283,48,186,DO_0000408864
716,2561,1,69,96,186,DO_0000408865
717,2562,1,69,96,186,DO_0000408866
718,2567,1,407,24,186,DO_0000408872
719,2568,1,275,24,186,DO_0000408874
720,2570,1,3652,6,186,DO_0000408877
721,2570,1,3652,18,186,DO_0000408877
722,2576,1,287,24,186,DO_0000408888
723,2577,1,358,24,186,DO_0000408890
724,2578,1,268,24,186,DO_0000408891
725,2579,1,180,24,186,DO_0000408892
726,2582,1,290,24,186,DO_0000408896
727,2589,1,370,24,186,DO_0000408904
728,2590,1,170,24,186,DO_0000408905
729,2591,1,180,24,186,DO_0000408906
730,2592,1,303,24,186,DO_0000408907
731,2593,1,184,4,186,DO_0000408909
732,2595,1,3093,12,186,DO_0000408911
733,2620,1,3,6,186,DO_0000408942
734,2621,1,361,24,186,DO_0000408943
735,2623,1,283,48,186,DO_0000408945
736,2624,1,20,24,186,DO_0000408947
737,2625,1,69,96,186,DO_0000408948
738,2630,1,180,24,186,DO_0000408955
739,2631,1,13,1,186,DO_0000408956
740,2637,1,262,24,186,DO_0000408966
741,2641,1,69,96,186,DO_0000408970
742,2642,1,3899,24,186,DO_0000408971
743,2645,1,362,24,186,DO_0000408975
744,2647,1,135,24,186,DO_0000408978
745,2659,1,3895,6,186,DO_0000408994
746,2659,1,3895,18,186,DO_0000408994
747,2663,1,3088,12,186,DO_0000409001
748,2584,1,32,24,187,DO_0000408898
749,2585,1,135,24,187,DO_0000408899
750,2586,1,362,24,187,DO_0000408900
751,2653,1,335,18,187,DO_0000408986
752,2654,1,3093,12,187,DO_0000408988
753,2661,1,3895,24,187,DO_0000408997
754,1616,1,3879,24,188,DO_0000405814
755,2580,1,3867,120,188,DO_0000408893
756,2616,1,3867,120,188,DO_0000408938
757,2626,1,3867,120,188,DO_0000408951
758,2643,1,3867,120,188,DO_0000408972
759,2649,1,3867,120,188,DO_0000408981
760,1615,1,3872,48,189,DO_0000405810
761,1617,1,3872,48,189,DO_0000405820
762,1726,1,3866,120,189,DO_0000406796
763,1727,1,3866,120,189,DO_0000406807
764,1728,1,3866,120,189,DO_0000406808
765,1729,1,3866,120,189,DO_0000406810
766,1730,1,3866,120,189,DO_0000406815
767,2581,1,3864,78,189,DO_0000408894
768,2581,1,3864,42,189,DO_0000408894
769,2587,1,3867,48,189,DO_0000408901
770,2588,1,3864,78,189,DO_0000408902
771,2588,1,3864,42,189,DO_0000408902
772,2594,1,3864,78,189,DO_0000408910
773,2594,1,3864,42,189,DO_0000408910
774,2600,1,3867,48,189,DO_0000408917
775,2602,1,3864,78,189,DO_0000408919
776,2602,1,3864,42,189,DO_0000408919
777,2644,1,3864,78,189,DO_0000408974
778,2644,1,3864,42,189,DO_0000408974
779,1246,1,1510,1,190,DO_0000401372
780,1246,1,3174,5,190,DO_0000401372
781,14954,1,1993,3,202,MV_0000020173_1
782,14955,1,2001,3,202,MV_0000020174_1
783,14956,1,2024,2,202,MV_0000020175_1
784,14957,1,2039,1,202,MV_0000020176_1
785,2665,1,3072,12,203,DO_0000409003
786,2666,1,49,6,203,DO_0000409004
787,2675,1,3175,12,203,DO_0000409014
788,2676,1,262,24,203,DO_0000409015
789,2677,1,8,24,203,DO_0000409016
790,2678,1,170,24,203,DO_0000409017
791,2679,1,368,12,203,DO_0000409018
792,2698,1,3871,24,203,DO_0000409042
793,2699,1,362,24,203,DO_0000409043
794,2700,1,3088,12,203,DO_0000409045
795,2732,1,283,24,203,DO_0000409109
796,2733,1,13,1,203,DO_0000409110
797,14958,1,2150,1,203,MV_0000020178_1
798,14959,1,2151,1,203,MV_0000020179_1
799,2667,1,368,12,204,DO_0000409006
800,2668,1,150,24,204,DO_0000409007
801,2669,1,32,24,204,DO_0000409008
802,2670,1,3150,12,204,DO_0000409009
803,2671,1,39,24,204,DO_0000409010
804,2672,1,22,24,204,DO_0000409011
805,2673,1,49,6,204,DO_0000409012
806,2674,1,196,24,204,DO_0000409013
807,2693,1,3866,24,204,DO_0000409036
808,2694,1,3107,12,204,DO_0000409037
809,2695,1,279,24,204,DO_0000409038
810,2696,1,3124,15,204,DO_0000409039
811,2725,1,391,24,204,DO_0000409092
812,2726,1,8,24,204,DO_0000409093
813,2727,1,290,24,204,DO_0000409094
814,2728,1,370,24,204,DO_0000409095
815,2729,1,262,24,204,DO_0000409096
816,2730,1,287,24,204,DO_0000409098
817,2680,1,3866,24,208,DO_0000409019
818,2681,1,39,24,208,DO_0000409024
819,2682,1,180,24,208,DO_0000409025
820,2683,1,8,24,208,DO_0000409026
821,2684,1,20,24,208,DO_0000409027
822,2685,1,3864,24,208,DO_0000409028
823,2686,1,107,24,208,DO_0000409029
824,2687,1,274,24,208,DO_0000409030
825,2688,1,3866,24,209,DO_0000409031
826,2689,1,266,8,209,DO_0000409032
827,2689,1,266,4,209,DO_0000409032
828,2690,1,362,24,209,DO_0000409033
829,2691,1,343,24,209,DO_0000409034
830,2692,1,28,24,209,DO_0000409035
831,2697,1,262,48,209,DO_0000409041
832,2701,1,3875,12,209,DO_0000409047
833,2701,1,3875,36,209,DO_0000409047
834,2702,1,407,48,209,DO_0000409049
835,2703,1,3070,12,209,DO_0000409051
836,2704,1,406,24,209,DO_0000409052
837,2705,1,262,48,209,DO_0000409054
838,2706,1,8,48,209,DO_0000409055
839,2707,1,406,24,209,DO_0000409057
840,2708,1,3187,24,209,DO_0000409058
841,2709,1,8,48,209,DO_0000409060
842,2710,1,180,24,209,DO_0000409061
843,2711,1,290,24,209,DO_0000409062
844,2712,1,391,24,209,DO_0000409063
845,2713,1,268,24,209,DO_0000409064
846,2714,1,407,48,209,DO_0000409067
847,2715,1,3875,12,209,DO_0000409070
848,2715,1,3875,36,209,DO_0000409070
849,2716,1,180,24,209,DO_0000409071
850,2720,1,119,24,209,DO_0000409078
851,2721,1,279,24,209,DO_0000409081
852,2722,1,362,24,209,DO_0000409084
853,2723,1,78,24,209,DO_0000409086
854,2724,1,3178,15,209,DO_0000409087
855,2724,1,3178,25,209,DO_0000409087
856,2717,1,22,24,210,DO_0000409073
857,2718,1,287,24,210,DO_0000409074
858,2719,1,262,24,210,DO_0000409075
859,2742,1,4,24,253,DO_0000409127
860,2745,1,17,24,253,DO_0000409134
861,2752,1,408,20,253,DO_0000409142
862,2759,1,274,24,253,DO_0000409153
863,14960,1,2248,1,253,MV_0000020183_1
864,2737,1,3070,12,254,DO_0000409118
865,2738,1,3815,1,254,DO_0000409119
866,2739,1,180,24,254,DO_0000409120
867,2740,1,168,24,254,DO_0000409122
868,2741,1,349,24,254,DO_0000409123
869,2743,1,287,24,254,DO_0000409128
870,2744,1,428,24,254,DO_0000409131
871,2750,1,32,48,254,DO_0000409140
872,2751,1,274,24,254,DO_0000409141
873,2753,1,3107,12,254,DO_0000409143
874,2754,1,3139,12,254,DO_0000409144
875,2755,1,32,48,254,DO_0000409145
876,2756,1,40,24,254,DO_0000409147
877,2757,1,3072,12,254,DO_0000409150
878,2758,1,408,20,254,DO_0000409151
879,14961,1,2270,4,254,MV_0000020185_1
880,1,1,1472,1,255,DO_0000337532
881,1,1,2087,1,255,DO_0000337532
882,1,1,2176,2,255,DO_0000337532
883,1,1,2485,2,255,DO_0000337532
884,1,1,2487,2,255,DO_0000337532
885,1,1,3095,3,255,DO_0000337532
886,1,1,3139,3,255,DO_0000337532
887,1,1,3157,5,255,DO_0000337532
888,2,1,8,48,255,DO_0000337548
889,2,1,26,24,255,DO_0000337548
890,2,1,32,24,255,DO_0000337548
891,2,1,78,24,255,DO_0000337548
892,2,1,81,24,255,DO_0000337548
893,2,1,96,24,255,DO_0000337548
894,2,1,107,24,255,DO_0000337548
895,2,1,123,24,255,DO_0000337548
896,2,1,262,24,255,DO_0000337548
897,2,1,270,24,255,DO_0000337548
898,2,1,279,24,255,DO_0000337548
899,2,1,285,24,255,DO_0000337548
900,2,1,293,24,255,DO_0000337548
901,2,1,338,24,255,DO_0000337548
902,2,1,343,24,255,DO_0000337548
903,2,1,361,24,255,DO_0000337548
904,3,1,861,6,255,DO_0000337549
905,3,1,2131,1,255,DO_0000337549
906,3,1,3110,3,255,DO_0000337549
907,3,1,3988,2,255,DO_0000337549
908,3,1,3989,2,255,DO_0000337549
909,4,1,102,24,255,DO_0000337550
910,4,1,102,6,255,DO_0000337550
911,4,1,369,4,255,DO_0000337550
912,4,1,387,4,255,DO_0000337550
913,4,1,395,2,255,DO_0000337550
914,4,1,397,4,255,DO_0000337550
915,4,1,411,4,255,DO_0000337550
916,4,1,414,4,255,DO_0000337550
917,5,1,978,2,255,DO_0000337554
918,5,1,986,2,255,DO_0000337554
919,5,1,4052,5,255,DO_0000337554
920,6,1,17,6,255,DO_0000343845
921,6,1,30,6,255,DO_0000343845
922,6,1,39,6,255,DO_0000343845
923,6,1,78,6,255,DO_0000343845
924,6,1,130,6,255,DO_0000343845
925,6,1,287,6,255,DO_0000343845
926,6,1,2083,1,255,DO_0000343845
927,6,1,2106,1,255,DO_0000343845
928,6,1,2151,1,255,DO_0000343845
929,6,1,2186,1,255,DO_0000343845
930,6,1,2206,1,255,DO_0000343845
931,6,1,2208,1,255,DO_0000343845
932,6,1,3655,6,255,DO_0000343845
933,6,1,3666,6,255,DO_0000343845
934,7,1,1991,1,255,DO_0000343855
935,7,1,2006,1,255,DO_0000343855
936,7,1,2034,1,255,DO_0000343855
937,7,1,2176,1,255,DO_0000343855
938,7,1,2254,1,255,DO_0000343855
939,7,1,2545,1,255,DO_0000343855
940,7,1,3170,5,255,DO_0000343855
941,7,1,3220,1,255,DO_0000343855
942,7,1,3229,1,255,DO_0000343855
943,7,1,3245,4,255,DO_0000343855
944,7,1,3308,2,255,DO_0000343855
945,7,1,3335,1,255,DO_0000343855
946,7,1,3340,1,255,DO_0000343855
947,7,1,3580,1,255,DO_0000343855
948,7,1,3651,6,255,DO_0000343855
949,7,1,3654,12,255,DO_0000343855
950,7,1,3655,24,255,DO_0000343855
951,7,1,3666,6,255,DO_0000343855
952,7,1,3677,3,255,DO_0000343855
953,7,1,3699,6,255,DO_0000343855
954,7,1,3760,3,255,DO_0000343855
955,7,1,3765,3,255,DO_0000343855
956,7,1,3772,3,255,DO_0000343855
957,8,1,39,6,255,DO_0000344442
958,8,1,591,2,255,DO_0000344442
959,8,1,1293,2,255,DO_0000344442
960,8,1,1299,2,255,DO_0000344442
961,8,1,1614,2,255,DO_0000344442
962,8,1,2832,2,255,DO_0000344442
963,18,1,17,6,255,DO_0000346543
964,18,1,20,48,255,DO_0000346543
965,18,1,26,24,255,DO_0000346543
966,18,1,39,12,255,DO_0000346543
967,18,1,41,48,255,DO_0000346543
968,18,1,181,1,255,DO_0000346543
969,19,1,818,3,255,DO_0000346548
970,19,1,818,5,255,DO_0000346548
971,19,1,3684,9,255,DO_0000346548
972,20,1,2,12,255,DO_0000346550
973,20,1,13,1,255,DO_0000346550
974,20,1,17,6,255,DO_0000346550
975,20,1,82,6,255,DO_0000346550
976,20,1,107,6,255,DO_0000346550
977,20,1,349,6,255,DO_0000346550
978,20,1,2177,1,255,DO_0000346550
979,20,1,2191,1,255,DO_0000346550
980,20,1,2230,1,255,DO_0000346550
981,20,1,2231,1,255,DO_0000346550
982,20,1,2271,1,255,DO_0000346550
983,20,1,2368,2,255,DO_0000346550
984,20,1,2369,1,255,DO_0000346550
985,20,1,2733,5,255,DO_0000346550
986,27,1,2002,2,255,DO_0000346569
987,27,1,2102,2,255,DO_0000346569
988,27,1,2148,1,255,DO_0000346569
989,27,1,2244,1,255,DO_0000346569
990,27,1,2272,2,255,DO_0000346569
991,27,1,2383,2,255,DO_0000346569
992,27,1,2408,2,255,DO_0000346569
993,27,1,2414,2,255,DO_0000346569
994,27,1,3070,12,255,DO_0000346569
995,27,1,3171,12,255,DO_0000346569
996,31,1,2370,3,255,DO_0000346590
997,31,1,2654,2,255,DO_0000346590
998,31,1,2734,4,255,DO_0000346590
999,31,1,3146,6,255,DO_0000346590
1000,39,1,134,24,255,DO_0000346632
1001,39,1,184,12,255,DO_0000346632
1002,39,1,2180,1,255,DO_0000346632
1003,39,1,2225,1,255,DO_0000346632
1004,40,1,8,24,255,DO_0000346636
1005,40,1,2209,1,255,DO_0000346636
1006,40,1,2224,2,255,DO_0000346636
1007,40,1,3357,1,255,DO_0000346636
1008,40,1,3709,3,255,DO_0000346636
1009,44,1,49,1,255,DO_0000346656
1010,44,1,287,24,255,DO_0000346656
1011,44,1,319,1,255,DO_0000346656
1012,44,1,2162,1,255,DO_0000346656
1013,44,1,3095,12,255,DO_0000346656
1014,44,1,3125,6,255,DO_0000346656
1015,44,1,3127,6,255,DO_0000346656
1016,44,1,3133,12,255,DO_0000346656
1017,44,1,3146,6,255,DO_0000346656
1018,44,1,3653,6,255,DO_0000346656
1019,44,1,3668,6,255,DO_0000346656
1020,45,1,34,4,255,DO_0000346660
1021,45,1,39,6,255,DO_0000346660
1022,45,1,53,4,255,DO_0000346660
1023,45,1,1982,1,255,DO_0000346660
1024,45,1,2208,1,255,DO_0000346660
1025,45,1,2272,1,255,DO_0000346660
1026,45,1,2426,1,255,DO_0000346660
1027,45,1,2606,1,255,DO_0000346660
1028,45,1,3416,1,255,DO_0000346660
1029,47,1,303,24,255,DO_0000346971
1030,47,1,2117,1,255,DO_0000346971
1031,47,1,2345,1,255,DO_0000346971
1032,47,1,2458,1,255,DO_0000346971
1033,47,1,2514,1,255,DO_0000346971
1034,47,1,3877,6,255,DO_0000346971
1035,47,1,3892,6,255,DO_0000346971
1036,47,1,3894,6,255,DO_0000346971
1037,50,1,406,24,255,DO_0000349540
1038,50,1,408,40,255,DO_0000349540
1039,50,1,415,24,255,DO_0000349540
1040,51,1,180,24,255,DO_0000349773
1041,51,1,2002,1,255,DO_0000349773
1042,51,1,2085,1,255,DO_0000349773
1043,51,1,2102,1,255,DO_0000349773
1044,51,1,2181,1,255,DO_0000349773
1045,51,1,2248,1,255,DO_0000349773
1046,51,1,2331,1,255,DO_0000349773
1047,51,1,3070,12,255,DO_0000349773
1048,51,1,3107,3,255,DO_0000349773
1049,51,1,3146,3,255,DO_0000349773
1050,52,1,2002,2,255,DO_0000350549
1051,52,1,2033,3,255,DO_0000350549
1052,52,1,2035,3,255,DO_0000350549
1053,52,1,2048,4,255,DO_0000350549
1054,52,1,2055,2,255,DO_0000350549
1055,52,1,2088,3,255,DO_0000350549
1056,52,1,2090,3,255,DO_0000350549
1057,52,1,2098,2,255,DO_0000350549
1058,52,1,2102,5,255,DO_0000350549
1059,52,1,2111,3,255,DO_0000350549
1060,52,1,2120,2,255,DO_0000350549
1061,52,1,2150,2,255,DO_0000350549
1062,52,1,2151,2,255,DO_0000350549
1063,52,1,2154,2,255,DO_0000350549
1064,52,1,2161,8,255,DO_0000350549
1065,52,1,2165,2,255,DO_0000350549
1066,52,1,2176,2,255,DO_0000350549
1067,52,1,2177,3,255,DO_0000350549
1068,52,1,2181,3,255,DO_0000350549
1069,53,1,20,24,255,DO_0000351260
1070,53,1,22,24,255,DO_0000351260
1071,53,1,168,24,255,DO_0000351260
1072,53,1,174,24,255,DO_0000351260
1073,53,1,181,1,255,DO_0000351260
1074,53,1,2150,1,255,DO_0000351260
1075,53,1,2160,8,255,DO_0000351260
1076,53,1,2181,1,255,DO_0000351260
1077,53,1,3070,12,255,DO_0000351260
1078,53,1,3092,2,255,DO_0000351260
1079,53,1,3107,12,255,DO_0000351260
1080,53,1,3135,2,255,DO_0000351260
1081,53,1,3143,3,255,DO_0000351260
1082,53,1,3146,3,255,DO_0000351260
1083,53,1,3232,1,255,DO_0000351260
1084,53,1,3391,1,255,DO_0000351260
1085,55,1,13,1,255,DO_0000351579
1086,55,1,50,12,255,DO_0000351579
1087,55,1,67,12,255,DO_0000351579
1088,55,1,143,3,255,DO_0000351579
1089,55,1,160,6,255,DO_0000351579
1090,55,1,184,4,255,DO_0000351579
1091,55,1,248,24,255,DO_0000351579
1092,55,1,254,3,255,DO_0000351579
1093,55,1,257,4,255,DO_0000351579
1094,55,1,260,4,255,DO_0000351579
1095,55,1,262,6,255,DO_0000351579
1096,55,1,283,6,255,DO_0000351579
1097,55,1,290,6,255,DO_0000351579
1098,55,1,300,24,255,DO_0000351579
1099,55,1,301,3,255,DO_0000351579
1100,55,1,304,8,255,DO_0000351579
1101,55,1,305,8,255,DO_0000351579
1102,55,1,329,6,255,DO_0000351579
1103,55,1,331,6,255,DO_0000351579
1104,55,1,337,4,255,DO_0000351579
1105,55,1,343,6,255,DO_0000351579
1106,56,1,17,6,255,DO_0000351603
1107,56,1,37,6,255,DO_0000351603
1108,56,1,2124,1,255,DO_0000351603
1109,56,1,2225,1,255,DO_0000351603
1110,56,1,2230,1,255,DO_0000351603
1111,56,1,2231,1,255,DO_0000351603
1112,56,1,2259,1,255,DO_0000351603
1113,56,1,2305,1,255,DO_0000351603
1114,56,1,2385,1,255,DO_0000351603
1115,56,1,3065,5,255,DO_0000351603
1116,56,1,3077,3,255,DO_0000351603
1117,56,1,3094,5,255,DO_0000351603
1118,56,1,3122,3,255,DO_0000351603
1119,56,1,3146,3,255,DO_0000351603
1120,56,1,3149,3,255,DO_0000351603
1121,56,1,3162,5,255,DO_0000351603
1122,56,1,3164,5,255,DO_0000351603
1123,56,1,3184,3,255,DO_0000351603
1124,56,1,3187,4,255,DO_0000351603
1125,56,1,3188,5,255,DO_0000351603
1126,56,1,3652,6,255,DO_0000351603
1127,56,1,3666,6,255,DO_0000351603
1128,57,1,174,24,255,DO_0000351613
1129,57,1,2254,1,255,DO_0000351613
1130,57,1,2267,1,255,DO_0000351613
1131,57,1,2275,1,255,DO_0000351613
1132,57,1,2282,1,255,DO_0000351613
1133,57,1,2390,1,255,DO_0000351613
1134,57,1,3437,2,255,DO_0000351613
1135,57,1,3667,1,255,DO_0000351613
1136,57,1,3808,3,255,DO_0000351613
1137,58,1,180,24,255,DO_0000351666
1138,58,1,262,24,255,DO_0000351666
1139,58,1,268,6,255,DO_0000351666
1140,58,1,361,6,255,DO_0000351666
1141,58,1,1982,1,255,DO_0000351666
1142,58,1,2087,1,255,DO_0000351666
1143,58,1,2090,1,255,DO_0000351666
1144,58,1,2095,3,255,DO_0000351666
1145,58,1,2120,1,255,DO_0000351666
1146,58,1,2148,1,255,DO_0000351666
1147,58,1,2150,2,255,DO_0000351666
1148,58,1,2153,1,255,DO_0000351666
1149,58,1,2160,4,255,DO_0000351666
1150,58,1,2180,1,255,DO_0000351666
1151,58,1,2181,1,255,DO_0000351666
1152,58,1,2191,1,255,DO_0000351666
1153,58,1,2230,1,255,DO_0000351666
1154,58,1,2269,1,255,DO_0000351666
1155,58,1,2370,1,255,DO_0000351666
1156,58,1,2392,1,255,DO_0000351666
1157,58,1,2398,1,255,DO_0000351666
1158,58,1,2422,1,255,DO_0000351666
1159,58,1,2725,1,255,DO_0000351666
1160,59,1,13,2,255,DO_0000351668
1161,59,1,30,48,255,DO_0000351668
1162,59,1,1979,2,255,DO_0000351668
1163,59,1,2097,2,255,DO_0000351668
1164,59,1,2150,2,255,DO_0000351668
1165,59,1,2151,4,255,DO_0000351668
1166,59,1,2176,2,255,DO_0000351668
1167,59,1,2213,1,255,DO_0000351668
1168,59,1,2224,2,255,DO_0000351668
1169,59,1,2225,4,255,DO_0000351668
1170,59,1,2272,2,255,DO_0000351668
1171,59,1,2422,1,255,DO_0000351668
1172,59,1,2426,2,255,DO_0000351668
1173,59,1,2654,1,255,DO_0000351668
1174,59,1,3091,4,255,DO_0000351668
1175,59,1,3125,6,255,DO_0000351668
1176,59,1,3135,4,255,DO_0000351668
1177,59,1,3146,6,255,DO_0000351668
1178,59,1,3175,3,255,DO_0000351668
1179,14962,1,2367,1,255,MV_0000020188_1
1180,14963,1,2389,1,255,MV_0000020189_1
1181,37,1,81,6,256,DO_0000346621
1182,37,1,107,6,256,DO_0000346621
1183,37,1,283,24,256,DO_0000346621
1184,37,1,290,24,256,DO_0000346621
1185,37,1,298,24,256,DO_0000346621
1186,37,1,329,6,256,DO_0000346621
1187,37,1,343,6,256,DO_0000346621
1188,37,1,1988,2,256,DO_0000346621
1189,37,1,2002,1,256,DO_0000346621
1190,37,1,2160,8,256,DO_0000346621
1191,37,1,2368,2,256,DO_0000346621
1192,37,1,2376,1,256,DO_0000346621
1193,37,1,2405,1,256,DO_0000346621
1194,37,1,2419,1,256,DO_0000346621
1195,37,1,2606,1,256,DO_0000346621
1196,37,1,2609,1,256,DO_0000346621
1197,37,1,3072,3,256,DO_0000346621
1198,37,1,3091,2,256,DO_0000346621
1199,37,1,3092,2,256,DO_0000346621
1200,37,1,3146,3,256,DO_0000346621
1201,37,1,3175,6,256,DO_0000346621
1202,60,1,1328,1,256,DO_0000351689
1203,61,1,329,48,256,DO_0000351999
1204,61,1,331,6,256,DO_0000351999
1205,61,1,331,42,256,DO_0000351999
1206,61,1,1983,3,256,DO_0000351999
1207,61,1,2002,3,256,DO_0000351999
1208,61,1,2057,4,256,DO_0000351999
1209,61,1,2102,5,256,DO_0000351999
1210,61,1,2160,12,256,DO_0000351999
1211,61,1,2361,2,256,DO_0000351999
1212,61,1,2361,1,256,DO_0000351999
1213,62,1,2002,4,256,DO_0000352007
1214,62,1,2111,2,256,DO_0000352007
1215,62,1,2191,2,256,DO_0000352007
1216,62,1,2414,2,256,DO_0000352007
1217,62,1,2469,2,256,DO_0000352007
1218,62,1,2584,3,256,DO_0000352007
1219,62,1,2621,3,256,DO_0000352007
1220,62,1,3079,2,256,DO_0000352007
1221,63,1,20,48,256,DO_0000352025
1222,63,1,22,48,256,DO_0000352025
1223,63,1,181,1,256,DO_0000352025
1224,63,1,182,48,256,DO_0000352025
1225,63,1,262,24,256,DO_0000352025
1226,63,1,283,24,256,DO_0000352025
1227,63,1,2099,2,256,DO_0000352025
1228,63,1,2120,2,256,DO_0000352025
1229,63,1,2151,2,256,DO_0000352025
1230,63,1,2153,2,256,DO_0000352025
1231,63,1,2162,2,256,DO_0000352025
1232,63,1,2176,2,256,DO_0000352025
1233,63,1,2184,2,256,DO_0000352025
1234,63,1,2272,2,256,DO_0000352025
1235,63,1,2298,2,256,DO_0000352025
1236,63,1,2370,1,256,DO_0000352025
1237,63,1,2370,2,256,DO_0000352025
1238,63,1,3079,2,256,DO_0000352025
1239,64,1,78,24,256,DO_0000352141
1240,64,1,135,24,256,DO_0000352141
1241,64,1,166,24,256,DO_0000352141
1242,64,1,182,24,256,DO_0000352141
1243,64,1,250,24,256,DO_0000352141
1244,64,1,325,24,256,DO_0000352141
1245,64,1,1993,3,256,DO_0000352141
1246,64,1,2085,1,256,DO_0000352141
1247,64,1,2159,1,256,DO_0000352141
1248,64,1,2159,3,256,DO_0000352141
1249,64,1,3079,2,256,DO_0000352141
1250,64,1,3088,6,256,DO_0000352141
1251,64,1,3134,24,256,DO_0000352141
1252,64,1,3227,1,256,DO_0000352141
1253,67,1,5,24,256,DO_0000352625
1254,67,1,20,24,256,DO_0000352625
1255,67,1,22,24,256,DO_0000352625
1256,67,1,41,24,256,DO_0000352625
1257,67,1,2043,1,256,DO_0000352625
1258,67,1,2102,1,256,DO_0000352625
1259,67,1,2131,1,256,DO_0000352625
1260,67,1,2160,4,256,DO_0000352625
1261,67,1,2243,1,256,DO_0000352625
1262,67,1,2244,1,256,DO_0000352625
1263,67,1,2317,1,256,DO_0000352625
1264,67,1,2369,1,256,DO_0000352625
1265,67,1,2385,1,256,DO_0000352625
1266,67,1,2414,1,256,DO_0000352625
1267,67,1,2423,2,256,DO_0000352625
1268,67,1,2426,1,256,DO_0000352625
1269,72,1,2225,1,256,DO_0000353227
1270,72,1,2397,1,256,DO_0000353227
1271,72,1,2410,1,256,DO_0000353227
1272,72,1,2422,1,256,DO_0000353227
1273,75,1,2017,4,256,DO_0000353470
1274,75,1,2369,1,256,DO_0000353470
1275,75,1,2386,1,256,DO_0000353470
1276,75,1,2739,1,256,DO_0000353470
1277,75,1,2745,2,256,DO_0000353470
1278,75,1,3097,6,256,DO_0000353470
1279,75,1,3303,1,256,DO_0000353470
1280,75,1,3394,1,256,DO_0000353470
1281,75,1,3677,6,256,DO_0000353470
1282,75,1,3693,2,256,DO_0000353470
1283,75,1,3699,3,256,DO_0000353470
1284,75,1,3707,2,256,DO_0000353470
1285,75,1,3759,3,256,DO_0000353470
1286,75,1,3764,3,256,DO_0000353470
1287,75,1,3800,1,256,DO_0000353470
1288,75,1,3881,24,256,DO_0000353470
1289,77,1,287,24,256,DO_0000353830
1290,77,1,329,48,256,DO_0000353830
1291,78,1,481,1,256,DO_0000353838
1292,78,1,508,3,256,DO_0000353838
1293,78,1,638,1,256,DO_0000353838
1294,78,1,2030,2,256,DO_0000353838
1295,78,1,2193,4,256,DO_0000353838
